artist,genre,track_name,year
Sofiane,hip-hop,Tout l'monde s'en fout,2017
Young Dolph,hip-hop,On the River (feat. Wiz Khalifa),2017
Wiz Khalifa,hip-hop,On the River (feat. Wiz Khalifa),2017
Kendrick Lamar,hip-hop,Swimming Pools (Drank),2017
Apache,hip-hop,En Defensa Propia,2017
Niska,hip-hop,Medellín,2017
Super Yei,hip-hop,Leyenda,2017
Towy,hip-hop,Leyenda,2017
Osquel,hip-hop,Leyenda,2017
Juanka,hip-hop,Leyenda,2017
Casper Magico,hip-hop,Leyenda,2017
Pacho El Antifeka,hip-hop,Leyenda,2017
Ele A,hip-hop,Leyenda,2017
"Beltito ""Esta En El Beat""",hip-hop,Leyenda,2017
Booba,hip-hop,Petite fille,2017
Porta,hip-hop,Cosas de la Vida,2017
Hugo TSR,hip-hop,Là-haut,2017
Granuja,hip-hop,Mango Biche,2017
Lacrim,hip-hop,Papa Trabaja,2017
Brulux,hip-hop,Papa Trabaja,2017
Amir Obe,hip-hop,CIGARETTES,2017
Buhodermia 夜,hip-hop,K.E.P.L.E.R.,2017
Residente,hip-hop,Apocalíptico,2017
G-Eazy,hip-hop,Sober,2017
Charlie Puth,hip-hop,Sober,2017
4Keus Gang,hip-hop,Moussa,2017
Eminem,hip-hop,Walk On Water (feat. Beyoncé),2017
Beyoncé,hip-hop,Walk On Water (feat. Beyoncé),2017
Ninho,hip-hop,Rose,2017
Migos,hip-hop,Deadz (feat. 2 Chainz),2017
2 Chainz,hip-hop,Deadz (feat. 2 Chainz),2017
Gona,hip-hop,El y Ella,2017
Lil' Kim,hip-hop,Magic Stick,2017
Frank Takuma,hip-hop,Renace,2017
Bardero$,hip-hop,B.a.R.D.O,2017
Sammu Beat,hip-hop,B.a.R.D.O,2017
Solitario Soldado,hip-hop,Ilusion,2017
Booba,hip-hop,Trône,2017
Sidhu Moose Wala,hip-hop,Just Listen,2017
Sunny Malton,hip-hop,Just Listen,2017
Lacrim,hip-hop,Noche,2017
Damso,hip-hop,Noche,2017
Granuja,hip-hop,Sweet Cheese,2017
Sr Pablo,hip-hop,Sweet Cheese,2017
Metro Boomin,hip-hop,Blue Pill,2017
Travis Scott,hip-hop,Blue Pill,2017
Granuja,hip-hop,Skunk,2017
El Jose,hip-hop,Skunk,2017
Hip Hop Peruano Mas Na,hip-hop,Quiero (Terrateniente),2017
Robert Tiamo,hip-hop,Maga,2017
Granuja,hip-hop,Colombian Gold,2017
Crudo Means Raw,hip-hop,Colombian Gold,2017
Lil Supa,hip-hop,Flawless,2017
S.E. Trill,hip-hop,Cold Blooded,2017
Arkitec,hip-hop,Cold Blooded,2017
Банги Хэп,hip-hop,Не напрасно,2017
Postolar Tripper,hip-hop,Sve Gori,2017
C.W. Da YoungBlood,hip-hop,Comprende,2017
KmoneyBeats,hip-hop,Fa Na,2017
Relle Caine,hip-hop,Fa Na,2017
Chuc Eezi,hip-hop,Fa Na,2017
Tal Hefter,hip-hop,צף,2017
Marvelous Stefan,hip-hop,Ghost,2017
Avenue,hip-hop,27 Reasons,2017
Slumdog Hill,hip-hop,27 Reasons,2017
Kung Foo Grip,hip-hop,Mic Check,2017
Vagrant Real Estate,hip-hop,Lust,2017
Fünf Sterne deluxe,hip-hop,Bruzzelbude,2017
Avenue,hip-hop,Harry the Greek's,2017
Coin Banks,hip-hop,H. E. R.,2017
thatboykwame,hip-hop,Trophy,2017
Mekmo,hip-hop,Atmosphere,2017
Ban-T,hip-hop,Hacked & Packed,2017
Duffel Bag Hottie,hip-hop,Max Done Em,2017
Black Soprano Family,hip-hop,Max Done Em,2017
Sophiegrophy,hip-hop,Fa$t Life,2017
Fang,hip-hop,$-вера,2017
Pam Confer,hip-hop,Missississi Beautiful (Radio Edit),2017
K Kutta,hip-hop,Nu Wayy,2017
Yonko G,hip-hop,Big T.C (Intro),2017
Yantz,hip-hop,Big T.C (Intro),2017
KmoneyBeats,hip-hop,Strapped,2017
8L,hip-hop,Idya Banana,2017
Paper Tiger,hip-hop,Rush - Radio Edit,2017
42,hip-hop,Alluding to a Rose,2017
Renz Young,hip-hop,Lovenvy,2017
Avenue,hip-hop,Nobody 2,2017
D-Weez,hip-hop,What Happened?,2017
RONIN.FM,hip-hop,Hope for the Best,2017
John'nay Lasha,hip-hop,Wake Me Up,2017
Vincent Van Great,hip-hop,Cold Ones,2017
Dana Coppafeel,hip-hop,Cold Ones,2017
Tay Butler,hip-hop,Cold Ones,2017
Speak Easy,hip-hop,Cold Ones,2017
A.geh Wirklich?,hip-hop,Am Schauplatz 2 (Skit),2017
David Scheid,hip-hop,Am Schauplatz 2 (Skit),2017
K Kutta,hip-hop,Day Offff,2017
Reina Love,hip-hop,High,2017
S.E. Trill,hip-hop,Waste My Time,2017
King Kansas,hip-hop,Waste My Time,2017
Big M.I.C,hip-hop,#Veteran,2017
Son Of Saturn,hip-hop,Amitabha,2017
Metta,hip-hop,Amitabha,2017
Big Boys,hip-hop,Backstage (feat. Skinny Stylus & Deep),2017
Skinny Stylus,hip-hop,Backstage (feat. Skinny Stylus & Deep),2017
Deep,hip-hop,Backstage (feat. Skinny Stylus & Deep),2017
King Macarella,hip-hop,Kmrf,2017
DJ Raphael (UZ),hip-hop,Kmrf,2017
Vincent Van Great,hip-hop,On the Floor,2017
Cincere,hip-hop,On the Floor,2017
Klassik,hip-hop,On the Floor,2017
Versatile,hip-hop,Intro,2017
Mr. 2-17,hip-hop,Giant Ape Mode,2017
KC Ortiz,hip-hop,Tigerz (The Couch Song),2017
ШЕFF,hip-hop,Кто у руля?! - Минус,2017
N'Pans,hip-hop,Кто у руля?! - Минус,2017
B.Glenn,hip-hop,Grand Am Music,2017
Yangfashiongados,hip-hop,Ede,2017
Fmg,hip-hop,Ede,2017
Anye Elite,hip-hop,Voodoo,2017
Dada,hip-hop,Käännän Pääni Pois,2017
Sten Joddi,hip-hop,"Tru Tru Story (feat. Kemikal, Geenoe & Mr Ammo)",2017
Kemikal,hip-hop,"Tru Tru Story (feat. Kemikal, Geenoe & Mr Ammo)",2017
Geenoe,hip-hop,"Tru Tru Story (feat. Kemikal, Geenoe & Mr Ammo)",2017
Mr Ammo,hip-hop,"Tru Tru Story (feat. Kemikal, Geenoe & Mr Ammo)",2017
Myazwe,hip-hop,Breathe,2017
S.E. Trill,hip-hop,Liberation,2017
Kushedout Ty,hip-hop,Liberation,2017
Cashboy Dray,hip-hop,Liberation,2017
Rejjie Snow,hip-hop,AFRICAN DRAGON,2017
Eskatology,hip-hop,Darkest Hour,2017
S.E. Trill,hip-hop,Life,2017
Oboi Kong,hip-hop,Please Don't Go,2017
Baby Brown,hip-hop,Pull Up - Moombahtrap Version,2017
Nyanda,hip-hop,Pull Up - Moombahtrap Version,2017
Yangfashiongados,hip-hop,Tot De Morning,2017
Kempi,hip-hop,Tot De Morning,2017
Benjahvites,hip-hop,Passover,2017
Mardn,hip-hop,Extralife,2017
Baby Brown,hip-hop,Per Ty,2017
Imbro Manaj,hip-hop,Per Ty,2017
RONIN.FM,hip-hop,No Place Left,2017
Los Serenos Sefarad,hip-hop,Bilbilikos: La Rosa Enflorese (Ladino),2017
C.W. Da YoungBlood,hip-hop,I Quit My Job,2017
Quan Duke,hip-hop,Plans,2017
Desi Arnez,hip-hop,Plans,2017
Lord Apex,hip-hop,Things Sort Themselves Out,2017
Fang,hip-hop,Не е трудно,2017
STL GLD,hip-hop,Wild Style,2017
ШЕFF,hip-hop,Мистер Тарантино,2017
Белый Самолет,hip-hop,Мистер Тарантино,2017
Shuba-Duba,hip-hop,Мистер Тарантино,2017
Suli4Q,hip-hop,Welcome,2017
Traker,hip-hop,Broken Heart,2017
Ty-Mazin',hip-hop,Nothing Wrong,2017
Theory Hazit,hip-hop,Foolish Wise Man,2017
Sean Gonzalez,hip-hop,What's the Matter,2017
Gimma,hip-hop,Kelly,2017
Anye Elite,hip-hop,Yass Lawt,2017
Ben Whale,hip-hop,Bettrand,2017
RONIN.FM,hip-hop,Profit,2017
Omar Musa,hip-hop,Assimilate,2017
Tasman Keith,hip-hop,Assimilate,2017
Stinkin Slumrok,hip-hop,Madness,2017
Morriarchi,hip-hop,Madness,2017
KoFlow,hip-hop,Keep on Rising,2017
Lincey,hip-hop,Keep on Rising,2017
Los Serenos Sefarad,hip-hop,Pasharo D'ermozura,2017
VETO,hip-hop,Flashpoint,2017
K Kutta,hip-hop,Goola Ghee,2017
S.E. Trill,hip-hop,Street Life,2017
Young Platt,hip-hop,Street Life,2017
Sin Laddin,hip-hop,Street Life,2017
Vagrant Real Estate,hip-hop,In Front of My Eyes,2017
Omg Oumy Gueye,hip-hop,Dégoma dé,2017
KmoneyBeats,hip-hop,Fall Off,2017
Chuc Eezi,hip-hop,Fall Off,2017
Fang,hip-hop,От пичи поглед,2017
Hoodini,hip-hop,От пичи поглед,2017
Panasonik,hip-hop,От пичи поглед,2017
ШЕFF,hip-hop,Боксер,2017
Jar Bar,hip-hop,Боксер,2017
Recyclone,hip-hop,Service the Engine,2017
KmoneyBeats,hip-hop,Get Back,2017
Molly Meech,hip-hop,Get Back,2017
S.E. Trill,hip-hop,I Just Want You,2017
KmoneyBeats,hip-hop,I-75 South,2017
Molly Meech,hip-hop,I-75 South,2017
Marvelous Stefan,hip-hop,Icantlivewithoutyou,2017
KmoneyBeats,hip-hop,Just Me (Free 8ball),2017
I.E.,hip-hop,Slow Motion,2017
C.W. Da YoungBlood,hip-hop,"All Bad, All Good",2017
Meez Martin,hip-hop,"All Bad, All Good",2017
Jonesiii from the Moon,hip-hop,Black Moon,2017
Diwon,hip-hop,Girl Like That - Smoke Remix,2017
Barney Bones,hip-hop,Girl Like That - Smoke Remix,2017
Jesse Scott,hip-hop,Girl Like That - Smoke Remix,2017
Smoke,hip-hop,Girl Like That - Smoke Remix,2017
S.E. Trill,hip-hop,Goodbye,2017
King Kansas,hip-hop,Goodbye,2017
Sider Hussel,hip-hop,Goodbye,2017
Maestro Fresh Wes,hip-hop,Jurassic Park,2017
Rich Kidd,hip-hop,Jurassic Park,2017
Ivč,hip-hop,Skit Zdravljica,2017
Gimma,hip-hop,Hey You! Skit,2017
Bakersteez,hip-hop,Topman,2017
M.C. Mack,hip-hop,Who Is M.C. Mack,2017
Citizen Kay,hip-hop,These Kicks,2017
Georgia B.,hip-hop,These Kicks,2017
Fly Anakin,hip-hop,Level Up (Intermission),2017
Koncept Jack$on,hip-hop,Level Up (Intermission),2017
Tuamie,hip-hop,Level Up (Intermission),2017
M.C. Mack,hip-hop,Call Myself da Mack,2017
K Kutta,hip-hop,Wake up Wake Up,2017
D-Weez,hip-hop,Real Niggy,2017
Dirty Mike,hip-hop,Cold,2017
Guy Mar,hip-hop,בדיוק כמו כולם,2017
Jonesiii from the Moon,hip-hop,Ishi,2017
Baseman,hip-hop,Sunrise,2017
D-Weez,hip-hop,Realest Doin It,2017
K Kutta,hip-hop,Regular Shitttt,2017
Coin Banks,hip-hop,Forgive Us,2017
The WAAPA Gospel Choir,hip-hop,Forgive Us,2017
Doe Boy,hip-hop,Intro,2017
Stupid F,hip-hop,Kodu - Instrumental,2017
Hash,hip-hop,Kodu - Instrumental,2017
Leanbeatz,hip-hop,Showtime,2017
Kutmah,hip-hop,BN1 8DH,2017
Банги Хэп,hip-hop,Дом,2017
Watkin Tudor Jones,hip-hop,Fright Briter,2017
Cilvaringz,hip-hop,"Man, Woman & Child (Instrumental Bonus)",2017
Doseone,hip-hop,Exercise is Everything,2017
TNO,hip-hop,Padangokhala - Instrumental,2017
BSTFRND,hip-hop,Hot Seat,2017
8L,hip-hop,Wandipedza Mashoko,2017
Conspiracy,hip-hop,The Pulpit,2017
Travy P,hip-hop,24/7,2017
Manu Crooks,hip-hop,24/7,2017
EiK 2509,hip-hop,Naksitrallüleminek,2017
Vincent Van Great,hip-hop,Work,2017
Blackface,hip-hop,I Get It,2017
Marvelous Stefan,hip-hop,Love in the Air,2017
Kas,hip-hop,Love in the Air,2017
Jerm Sherman,hip-hop,Love in the Air,2017
Edwin,hip-hop,Ocean,2017
David Dallas,hip-hop,Life Is Pt. 2,2017
Recyclone,hip-hop,Broken Promises,2017
Edwin,hip-hop,Right,2017
Банги Хэп,hip-hop,Слепая вера,2017
K Kutta,hip-hop,Ridiculous,2017
Baseman,hip-hop,Embwa,2017
K Kutta,hip-hop,Hop Up,2017
Tyke T,hip-hop,Preaching to the Choir,2017
Courtney Barnes,hip-hop,Preaching to the Choir,2017
Carla Barnes,hip-hop,Preaching to the Choir,2017
Eskatology,hip-hop,Boulevard of Broken Dreams,2017
Kena,hip-hop,Carry Me,2017
Moosado,hip-hop,Carry Me,2017
Cilvaringz,hip-hop,Elephant Juice,2017
Blake Rules,hip-hop,Problems,2017
Upol Islam,hip-hop,Swapnogulo,2017
BKO,hip-hop,Coded,2017
ШЕFF,hip-hop,Имя - ШЕFF,2017
Bad Balance,hip-hop,Светлая музыка - RMX by Razryad,2017
Bad Balance,hip-hop,Город джунглей - RMX by МС Тэн,2017
Jonesiii from the Moon,hip-hop,Money,2017
Solareye,hip-hop,@PAM - skit (Instrumental),2017
Lord Of Ajasa,hip-hop,Skit,2017
Ben Whale,hip-hop,Rosa,2017
D-Weez,hip-hop,Too Hard,2017
John'nay Lasha,hip-hop,Want It Too,2017
Lil Dred,hip-hop,Stick 'n' Roll Soulja (Radio Edit),2017
Desloc Piccalo,hip-hop,Stick 'n' Roll Soulja (Radio Edit),2017
DJ Manipulator,hip-hop,Interlude 2,2017
Louie Gonz,hip-hop,Interlude 2,2017
Vincent Van Great,hip-hop,Reggie Miller,2017
Ray Rizzy,hip-hop,Reggie Miller,2017
Ripp Flamez,hip-hop,Love In It - ChopNotSlop Remix,2017
OG Ron C,hip-hop,Love In It - ChopNotSlop Remix,2017
Marvelous Stefan,hip-hop,Doozy,2017
thatboykwame,hip-hop,After Party,2017
Raj Mahal,hip-hop,After Party,2017
Rich The Factor,hip-hop,Intro,2017
Baby Gas,hip-hop,"Broke Yo Bitch (feat. AG Cubano, Eskimo & Young Chop)",2017
AG Cubano,hip-hop,"Broke Yo Bitch (feat. AG Cubano, Eskimo & Young Chop)",2017
Eskimo,hip-hop,"Broke Yo Bitch (feat. AG Cubano, Eskimo & Young Chop)",2017
Young Chop,hip-hop,"Broke Yo Bitch (feat. AG Cubano, Eskimo & Young Chop)",2017
D-Weez,hip-hop,No HandOuts,2017
Thug Lucciano,hip-hop,How It Go,2017
Doseone,hip-hop,THE Devils Cooking,2017
Stina Velocette,hip-hop,Jag Har Dig,2017
KC Ortiz,hip-hop,Xpensive - Hijo Prodigo Counterfit Edit,2017
Bundi,hip-hop,Gustavo,2017
Recyclone,hip-hop,Automaton Phenomenon,2017
Doseone,hip-hop,Beautiful Exploding Blimp,2017
D-Weez,hip-hop,Chasin Paper (feat. B. Easy),2017
B-Easy,hip-hop,Chasin Paper (feat. B. Easy),2017
Rasskulz,hip-hop,Ik Pay,2017
Bko,hip-hop,Ik Pay,2017
thatboykwame,hip-hop,Begin,2017
D-Weez,hip-hop,Mo Money,2017
Paper Tiger,hip-hop,You Like It?,2017
Банги Хэп,hip-hop,Гвоздь в моём ботике,2017
Paper Tiger,hip-hop,Rush - Captain Over Remix,2017
Captain Over,hip-hop,Rush - Captain Over Remix,2017
Банги Хэп,hip-hop,Андеграунд,2017
Ripp Flamez,hip-hop,Blessins - ChopNotSlop Remix,2017
OG Ron C,hip-hop,Blessins - ChopNotSlop Remix,2017
Paper Tiger,hip-hop,Make It Through - Werkha Remix,2017
Werkha,hip-hop,Make It Through - Werkha Remix,2017
Bru Lei,hip-hop,Danger! - Skit,2017
DJ Fede,hip-hop,Torino violenta - Ice one b-boy Remix,2017
Ice One,hip-hop,Torino violenta - Ice one b-boy Remix,2017
Lil Cray,hip-hop,I Got It,2017
Dead Crow,hip-hop,Many More,2017
Flipsy McCaw,hip-hop,Many More,2017
S.E. Trill,hip-hop,Crazy,2017
Kushedout Ty,hip-hop,Crazy,2017
Kena,hip-hop,Mapantsula,2017
Psyber Fire,hip-hop,Mapantsula,2017
KmoneyBeats,hip-hop,Road Running,2017
Molly Meech,hip-hop,Road Running,2017
Ripp Flamez,hip-hop,Juice - ChopNotSlop Remix,2017
OG Ron C,hip-hop,Juice - ChopNotSlop Remix,2017
ШЕFF,hip-hop,Грация,2017
Ty-Mazin',hip-hop,Charged Up,2017
Bo,hip-hop,We Are The Stars,2017
Vincent Van Great,hip-hop,Bel-Air,2017
Blizz Mcfly,hip-hop,Bel-Air,2017
Samuel Shabazz,hip-hop,A,2017
Nuke Brown,hip-hop,A,2017
Babyface Ray,hip-hop,A,2017
Банги Хэп,hip-hop,Держи удар,2017
Hoodini,hip-hop,1 V 1,2017
Gravy,hip-hop,1 V 1,2017
John'nay Lasha,hip-hop,Clouds,2017
Банги Хэп,hip-hop,Дети,2017
Los Serenos Sefarad,hip-hop,Bilbilikos: La Rosa Enflorese (Hebrew Ladino),2017
TNO,hip-hop,Shock em all - Reggae Version,2017
Gospo San,hip-hop,Shock em all - Reggae Version,2017
Brighty,hip-hop,Put You on Something,2017
Lastend,hip-hop,О Боже,2017
Денис Грачев,hip-hop,О Боже,2017
Lastend,hip-hop,Восток,2017
M.C. Mack,hip-hop,Shut Up Hoe (feat. Villain),2017
Brian Clark Music,hip-hop,Flow,2017
D-Weez,hip-hop,Tied In,2017
Los Serenos Sefarad,hip-hop,Durme Durme (Mix),2017
Bo,hip-hop,The March of the Dead,2017
Lil Dred,hip-hop,Half Way,2017
Paper Tiger,hip-hop,Wuuut,2017
S.E. Trill,hip-hop,Day by Day,2017
Eskatology,hip-hop,Anxiety II (Spoken Word),2017
Anye Elite,hip-hop,Pushin',2017
Diaz Grimm,hip-hop,Foreigners,2017
Iva Lamkum,hip-hop,Foreigners,2017
RAIZA BIZA,hip-hop,Foreigners,2017
C.W. Da YoungBlood,hip-hop,Way Before I Touched Em,2017
Dada,hip-hop,Tänään,2017
Marvelous Stefan,hip-hop,Link Up,2017
Baby Brown,hip-hop,Per Ty - Ldm Remix,2017
Imbro Manaj,hip-hop,Per Ty - Ldm Remix,2017
Faal,hip-hop,Sanning & Konsekvens,2017
Sibel,hip-hop,Sanning & Konsekvens,2017
KmoneyBeats,hip-hop,Check N Go,2017
Biggs,hip-hop,Check N Go,2017
Vincent Van Great,hip-hop,Crew $h!t,2017
Debonair,hip-hop,Crew $h!t,2017
Rtystic,hip-hop,Crew $h!t,2017
B.Glenn,hip-hop,Why Me,2017
Банги Хэп,hip-hop,Страсть,2017
MARLY MAR,hip-hop,Walking in Designer (feat. Hoodrich Pablo Juan),2017
HoodRich Pablo Juan,hip-hop,Walking in Designer (feat. Hoodrich Pablo Juan),2017
RONIN.FM,hip-hop,Le Rêve,2017
XXXTENTACION,hip-hop,Hope,2018
The Alchemist,hip-hop,The Hopeless Romantic (feat. Action Bronson),2018
Action Bronson,hip-hop,The Hopeless Romantic (feat. Action Bronson),2018
Natos y Waor,hip-hop,Bicho raro,2018
Arcángel,hip-hop,Original,2018
Bad Bunny,hip-hop,Original,2018
LosNiñosDelCaminito,hip-hop,Ítaka,2018
KHEA,hip-hop,Loca - Remix,2018
Bad Bunny,hip-hop,Loca - Remix,2018
Duki,hip-hop,Loca - Remix,2018
Cazzu,hip-hop,Loca - Remix,2018
Travis Scott,hip-hop,SICKO MODE,2018
Duki,hip-hop,Rockstar,2018
Becky G,hip-hop,Bubalu,2018
Prince Royce,hip-hop,Bubalu,2018
DJ Luian,hip-hop,Bubalu,2018
Mambo Kingz,hip-hop,Bubalu,2018
Anuel AA,hip-hop,Bubalu,2018
C. Tangana,hip-hop,Llorando en la Limo (feat. Alizzz),2018
Alizzz,hip-hop,Llorando en la Limo (feat. Alizzz),2018
Kanye West,hip-hop,Violent Crimes,2018
Kidd Keo,hip-hop,Dracukeo,2018
Delaossa,hip-hop,Sola,2018
Carrion GodBle$$,hip-hop,Sola,2018
Perea,hip-hop,Sola,2018
J.Moods,hip-hop,Sola,2018
Trueno,hip-hop,Rain,2018
Blake,hip-hop,Lengua de Serpiente,2018
j-hope,hip-hop,항상 (HANGSANG),2018
Supreme Boi,hip-hop,항상 (HANGSANG),2018
Soolking,hip-hop,Milano,2018
Natos y Waor,hip-hop,Piratas,2018
Matasvandals,hip-hop,Tres Calos,2018
Da Silva,hip-hop,Tres Calos,2018
Rels B,hip-hop,Love It,2018
Bad Bunny,hip-hop,200 Mph,2018
Diplo,hip-hop,200 Mph,2018
FERNANDOCOSTA,hip-hop,Narcolepsia (feat. Chicho Beats),2018
Chicho Beats,hip-hop,Narcolepsia (feat. Chicho Beats),2018
Kidd Keo,hip-hop,Miss U,2018
Blake,hip-hop,Rema,2018
Natos y Waor,hip-hop,Generación perdida,2018
j-hope,hip-hop,Airplane,2018
Denom,hip-hop,Solo pienso en ti,2018
Vengui,hip-hop,Solo pienso en ti,2018
Nadal015,hip-hop,Streetshark,2018
Kaze,hip-hop,Modo Turbio,2018
Dj Figu,hip-hop,Modo Turbio,2018
El Perla,hip-hop,Que Tiren,2018
Drake,hip-hop,In My Feelings,2018
Fazzini,hip-hop,Crazy,2018
Franky Style,hip-hop,Crazy,2018
Drake,hip-hop,Nonstop,2018
Moha La Squale,hip-hop,Luna,2018
Kidd Keo,hip-hop,Igot,2018
Miranda,hip-hop,Diferente,2018
WOS,hip-hop,ANDRÓMEDA,2018
Matasvandals,hip-hop,Hardalla,2018
Carlytos Vela,hip-hop,Hardalla,2018
JAVI BAMBINI CATTIVI,hip-hop,Hardalla,2018
FERNANDOCOSTA,hip-hop,Dinamo (feat. Chicho Beats),2018
Chicho Beats,hip-hop,Dinamo (feat. Chicho Beats),2018
j-hope,hip-hop,Base Line,2018
Rels B,hip-hop,Euromillón,2018
Kidd Keo,hip-hop,Touchdown,2018
Alemán,hip-hop,Touchdown,2018
Travis Scott,hip-hop,YOSEMITE,2018
Travis Scott,hip-hop,CAN'T SAY,2018
Travis Scott,hip-hop,5% TINT,2018
Travis Scott,hip-hop,STARGAZING,2018
Blake,hip-hop,En el Clavo,2018
Fazzini,hip-hop,Marihuana,2018
Franky Style,hip-hop,Marihuana,2018
Revol,hip-hop,Dime,2018
J Balvin,hip-hop,Dime,2018
Bad Bunny,hip-hop,Dime,2018
Arcángel,hip-hop,Dime,2018
De La Ghetto,hip-hop,Dime,2018
Dirty Porko,hip-hop,Hazme Five,2018
Duki,hip-hop,Sin Culpa (feat.DrefQuila),2018
DrefQuila,hip-hop,Sin Culpa (feat.DrefQuila),2018
XXXTENTACION,hip-hop,Arms Around You (feat. Maluma & Swae Lee),2018
Lil Pump,hip-hop,Arms Around You (feat. Maluma & Swae Lee),2018
Swae Lee,hip-hop,Arms Around You (feat. Maluma & Swae Lee),2018
Maluma,hip-hop,Arms Around You (feat. Maluma & Swae Lee),2018
Diplo,hip-hop,Wish (feat. Trippie Redd) - Trippie Mix,2018
Trippie Redd,hip-hop,Wish (feat. Trippie Redd) - Trippie Mix,2018
Eladio Carrion,hip-hop,Mula,2018
Big Soto,hip-hop,Mula,2018
Rels B,hip-hop,Es Mejor,2018
Natos y Waor,hip-hop,Underground Kings,2018
Kidd Keo,hip-hop,One,2018
YSY A,hip-hop,Pastel Con Nutella,2018
Hard GZ,hip-hop,Shameless,2018
FERNANDOCOSTA,hip-hop,Danger,2018
Denom,hip-hop,Danger,2018
Blasfem,hip-hop,Danger,2018
Eminem,hip-hop,Venom - Music From The Motion Picture,2018
Subze,hip-hop,Guerrero,2018
Edoby,hip-hop,Guerrero,2018
Natos y Waor,hip-hop,Alfa y omega,2018
Denom,hip-hop,Alfa y omega,2018
Mac Miller,hip-hop,Ladders,2018
Hard GZ,hip-hop,Weah,2018
Lil GZ,hip-hop,Weah,2018
Calero LDN,hip-hop,Corazón Pagano,2018
Trap Capos,hip-hop,Porque Te Mientes (feat. Gadiel & Bryant Myers),2018
Noriel,hip-hop,Porque Te Mientes (feat. Gadiel & Bryant Myers),2018
Gadiel,hip-hop,Porque Te Mientes (feat. Gadiel & Bryant Myers),2018
Bryant Myers,hip-hop,Porque Te Mientes (feat. Gadiel & Bryant Myers),2018
Walls,hip-hop,Por Partes,2018
El Jincho,hip-hop,Ojos Rojos,2018
SFDK,hip-hop,Me Queo en Mi Casa,2018
Cardi B,hip-hop,Bodak Yellow,2018
Eminem,hip-hop,Lucky You (feat. Joyner Lucas),2018
Joyner Lucas,hip-hop,Lucky You (feat. Joyner Lucas),2018
Lil Baby,hip-hop,"Never Recover (Lil Baby & Gunna, Drake)",2018
Gunna,hip-hop,"Never Recover (Lil Baby & Gunna, Drake)",2018
Drake,hip-hop,"Never Recover (Lil Baby & Gunna, Drake)",2018
Underdann,hip-hop,La Salamandra,2018
Trueno,hip-hop,La Salamandra,2018
Rels B,hip-hop,King Flakk,2018
El Jincho,hip-hop,Pensando en Ti,2018
Costa,hip-hop,Halloween,2018
Costa,hip-hop,Lunático,2018
Natos y Waor,hip-hop,Autodestrucción,2018
Ninho,hip-hop,Fendi,2018
Residente,hip-hop,Rap Bruto,2018
Nach,hip-hop,Rap Bruto,2018
Nicky Jam,hip-hop,Satisfacción,2018
Bad Bunny,hip-hop,Satisfacción,2018
Arcángel,hip-hop,Satisfacción,2018
A Boogie Wit da Hoodie,hip-hop,Look Back at It,2018
Post Malone,hip-hop,Candy Paint,2018
Kanye West,hip-hop,All Mine,2018
YSY A,hip-hop,Hidro,2018
Nanpa Básico,hip-hop,Flaca,2018
ToteKing,hip-hop,Bartleby & Co.,2018
Eladio Carrion,hip-hop,Miles,2018
Delaossa,hip-hop,Turín 97,2018
Raggio,hip-hop,Turín 97,2018
Chicolisto,hip-hop,Turín 97,2018
Saske,hip-hop,Turín 97,2018
J.Moods,hip-hop,Turín 97,2018
Dheformer Galinier,hip-hop,Turín 97,2018
Drake,hip-hop,Emotionless,2018
Bizarrap,hip-hop,Wanda Nara (Bizarrap Remix),2018
Bartofso,hip-hop,Extreem,2018
3robi,hip-hop,Extreem,2018
Mula B,hip-hop,Extreem,2018
Nanpa Básico,hip-hop,Una Loca Como Tú,2018
Benny Benni,hip-hop,El Combo Me Llama 2,2018
Daddy Yankee,hip-hop,El Combo Me Llama 2,2018
Bad Bunny,hip-hop,El Combo Me Llama 2,2018
Pusho,hip-hop,El Combo Me Llama 2,2018
Farruko,hip-hop,El Combo Me Llama 2,2018
Noriel,hip-hop,El Combo Me Llama 2,2018
Miky Woodz,hip-hop,El Combo Me Llama 2,2018
Soolking,hip-hop,Guerilla,2018
Maes,hip-hop,Madrina,2018
Booba,hip-hop,Madrina,2018
Maes,hip-hop,Mama,2018
Alemán,hip-hop,Rucón,2018
Charlie Hijos Bastardos,hip-hop,Agosto 2018,2018
YSY A,hip-hop,Linaje,2018
Moha La Squale,hip-hop,Midi minuit,2018
Akapellah,hip-hop,Como Mario,2018
Travis Scott,hip-hop,CAROUSEL,2018
Alemán,hip-hop,Slim Thugs (feat. C. Tangana & Fntxy),2018
C. Tangana,hip-hop,Slim Thugs (feat. C. Tangana & Fntxy),2018
Fntxy,hip-hop,Slim Thugs (feat. C. Tangana & Fntxy),2018
Drake,hip-hop,Mob Ties,2018
Felo Blonck,hip-hop,Klonk,2018
Jamby El Favo,hip-hop,Klonk,2018
ECKO,hip-hop,Rebota,2018
KHEA,hip-hop,Rebota,2018
Seven Kayne,hip-hop,Rebota,2018
Iacho,hip-hop,Rebota,2018
Omar Varela,hip-hop,Rebota,2018
Rim'K,hip-hop,Air Max,2018
Ninho,hip-hop,Air Max,2018
Mula B,hip-hop,Gang,2018
3robi,hip-hop,Gang,2018
Metro Boomin,hip-hop,No Complaints (feat. Offset & Drake) (Bonus),2018
Offset,hip-hop,No Complaints (feat. Offset & Drake) (Bonus),2018
